gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,csho,epsfx,ni,costat
2991,12/31/16,2016,INDL,C,D,STD,CVX,166764100,CHEVRON CORP,USD,1891.507,-0.27,-497,A
3062,5/31/14,2013,INDL,C,D,STD,CTAS,172908105,CINTAS CORP,USD,117.038,3.05,374.442,A
3062,5/31/15,2014,INDL,C,D,STD,CTAS,172908105,CINTAS CORP,USD,111.703,3.44,430.618,A
3062,5/31/16,2015,INDL,C,D,STD,CTAS,172908105,CINTAS CORP,USD,104.213,4.09,693.52,A
3062,5/31/17,2016,INDL,C,D,STD,CTAS,172908105,CINTAS CORP,USD,105.401,4.17,480.708,A
3121,6/30/13,2013,INDL,C,D,STD,CLX,189054109,CLOROX CO/DE,USD,130.367,4.31,572,A
3121,6/30/14,2014,INDL,C,D,STD,CLX,189054109,CLOROX CO/DE,USD,128.796,4.26,558,A
3121,6/30/15,2015,INDL,C,D,STD,CLX,189054109,CLOROX CO/DE,USD,128.614,4.57,580,A
3121,6/30/16,2016,INDL,C,D,STD,CLX,189054109,CLOROX CO/DE,USD,129.355,4.92,648,A
3121,6/30/17,2017,INDL,C,D,STD,CLX,189054109,CLOROX CO/DE,USD,129.014,5.35,701,A
3144,12/31/13,2013,INDL,C,D,STD,KO,191216100,COCA-COLA CO,USD,4402,1.9,8584,A
3144,12/31/14,2014,INDL,C,D,STD,KO,191216100,COCA-COLA CO,USD,4366,1.6,7098,A
3144,12/31/15,2015,INDL,C,D,STD,KO,191216100,COCA-COLA CO,USD,4324,1.67,7351,A
3144,12/31/16,2016,INDL,C,D,STD,KO,191216100,COCA-COLA CO,USD,4288,1.49,6527,A
3144,12/31/17,2017,INDL,C,D,STD,KO,191216100,COCA-COLA CO,USD,4259,0.27,1248,A
3170,12/31/13,2013,INDL,C,D,STD,CL,194162103,COLGATE-PALMOLIVE CO,USD,919.947,2.38,2241,A
3170,12/31/14,2014,INDL,C,D,STD,CL,194162103,COLGATE-PALMOLIVE CO,USD,906.712,2.36,2180,A
3170,12/31/15,2015,INDL,C,D,STD,CL,194162103,COLGATE-PALMOLIVE CO,USD,892.738,1.52,1384,A
3170,12/31/16,2016,INDL,C,D,STD,CL,194162103,COLGATE-PALMOLIVE CO,USD,883.109,2.72,2441,A
3170,12/31/17,2017,INDL,C,D,STD,CL,194162103,COLGATE-PALMOLIVE CO,USD,874.701,2.28,2024,A
3221,12/31/13,2013,FS,C,D,STD,AON,G0408V102,AON PLC,USD,,,,A
3221,12/31/13,2013,INDL,C,D,STD,AON,G0408V102,AON PLC,USD,300.7,3.53,1113,A
3221,12/31/14,2014,FS,C,D,STD,AON,G0408V102,AON PLC,USD,,,,A
3221,12/31/14,2014,INDL,C,D,STD,AON,G0408V102,AON PLC,USD,280,4.66,1397,A
3221,12/31/15,2015,FS,C,D,STD,AON,G0408V102,AON PLC,USD,,,,A
3221,12/31/15,2015,INDL,C,D,STD,AON,G0408V102,AON PLC,USD,269.8,4.88,1385,A
3221,12/31/16,2016,FS,C,D,STD,AON,G0408V102,AON PLC,USD,,,,A
3221,12/31/16,2016,INDL,C,D,STD,AON,G0408V102,AON PLC,USD,262,5.16,1396,A
3221,12/31/17,2017,FS,C,D,STD,AON,G0408V102,AON PLC,USD,,,,A
3221,12/31/17,2017,INDL,C,D,STD,AON,G0408V102,AON PLC,USD,247.6,1.53,1226,A
3226,12/31/13,2013,INDL,C,D,STD,CMCSA,20030N101,COMCAST CORP,USD,2606.549,2.56,6816,A
3226,12/31/14,2014,INDL,C,D,STD,CMCSA,20030N101,COMCAST CORP,USD,2541.067,3.2,8380,A
3226,12/31/15,2015,INDL,C,D,STD,CMCSA,20030N101,COMCAST CORP,USD,2442.398,3.24,8163,A
3226,12/31/16,2016,INDL,C,D,STD,CMCSA,20030N101,COMCAST CORP,USD,2375.801,3.57,8695,A
3226,12/31/17,2017,INDL,C,D,STD,CMCSA,20030N101,COMCAST CORP,USD,4644.508,4.75,22714,A
3231,12/31/13,2013,FS,C,D,STD,CMA,200340107,COMERICA INC,USD,,,,A
3231,12/31/13,2013,INDL,C,D,STD,CMA,200340107,COMERICA INC,USD,182.304,2.85,541,A
3231,12/31/14,2014,FS,C,D,STD,CMA,200340107,COMERICA INC,USD,,,,A
3231,12/31/14,2014,INDL,C,D,STD,CMA,200340107,COMERICA INC,USD,179.019,3.16,593,A
3231,12/31/15,2015,FS,C,D,STD,CMA,200340107,COMERICA INC,USD,,,,A
3231,12/31/15,2015,INDL,C,D,STD,CMA,200340107,COMERICA INC,USD,175.708,2.84,521,A
3231,12/31/16,2016,FS,C,D,STD,CMA,200340107,COMERICA INC,USD,,,,A
3231,12/31/16,2016,INDL,C,D,STD,CMA,200340107,COMERICA INC,USD,175.314,2.68,477,A
3231,12/31/17,2017,FS,C,D,STD,CMA,200340107,COMERICA INC,USD,,,,A
3231,12/31/17,2017,INDL,C,D,STD,CMA,200340107,COMERICA INC,USD,172.858,4.14,743,A
3243,12/31/13,2013,FS,C,D,STD,C,172967424,CITIGROUP INC,USD,,,,A
3243,12/31/13,2013,INDL,C,D,STD,C,172967424,CITIGROUP INC,USD,3029.243,4.26,13673,A
3243,12/31/14,2014,FS,C,D,STD,C,172967424,CITIGROUP INC,USD,,,,A
3243,12/31/14,2014,INDL,C,D,STD,C,172967424,CITIGROUP INC,USD,3023.918,2.2,7313,A
3243,12/31/15,2015,FS,C,D,STD,C,172967424,CITIGROUP INC,USD,,,,A
3243,12/31/15,2015,INDL,C,D,STD,C,172967424,CITIGROUP INC,USD,2953.279,5.42,17242,A
3243,12/31/16,2016,FS,C,D,STD,C,172967424,CITIGROUP INC,USD,,,,A
3243,12/31/16,2016,INDL,C,D,STD,C,172967424,CITIGROUP INC,USD,2772.392,4.74,14912,A
3310,3/31/14,2013,INDL,C,D,STD,CA,12673P105,CA INC,USD,438.74,1.99,914,A
3310,3/31/15,2014,INDL,C,D,STD,CA,12673P105,CA INC,USD,435.503,1.82,846,A
3310,3/31/16,2015,INDL,C,D,STD,CA,12673P105,CA INC,USD,412.596,1.78,783,A
3310,3/31/17,2016,INDL,C,D,STD,CA,12673P105,CA INC,USD,413.409,1.85,775,A
3362,5/31/14,2013,INDL,C,D,STD,CAG,205887102,CONAGRA BRANDS INC,USD,421.915,0.7,303.1,A
3362,5/31/15,2014,INDL,C,D,STD,CAG,205887102,CONAGRA BRANDS INC,USD,428.205,-1.46,-252.6,A
3362,5/31/16,2015,INDL,C,D,STD,CAG,205887102,CONAGRA BRANDS INC,USD,438.065,1.09,-677,A
3362,5/31/17,2016,INDL,C,D,STD,CAG,205887102,CONAGRA BRANDS INC,USD,416.52,1.25,639.3,A
3413,12/31/13,2013,INDL,C,D,STD,ED,209115104,CONSOLIDATED EDISON INC,USD,292.872,3.61,1062,A
3413,12/31/14,2014,INDL,C,D,STD,ED,209115104,CONSOLIDATED EDISON INC,USD,292.876,3.71,1092,A
3413,12/31/15,2015,INDL,C,D,STD,ED,209115104,CONSOLIDATED EDISON INC,USD,293,4.05,1193,A
3413,12/31/16,2016,INDL,C,D,STD,ED,209115104,CONSOLIDATED EDISON INC,USD,305,4.12,1245,A
3413,12/31/17,2017,INDL,C,D,STD,ED,209115104,CONSOLIDATED EDISON INC,USD,310,4.94,1525,A
3439,12/31/13,2013,INDL,C,D,STD,CMS,125896100,CMS ENERGY CORP,USD,266.137,1.66,452,A
3439,12/31/14,2014,INDL,C,D,STD,CMS,125896100,CMS ENERGY CORP,USD,275.184,1.74,477,A
3439,12/31/15,2015,INDL,C,D,STD,CMS,125896100,CMS ENERGY CORP,USD,277.163,1.89,523,A
3439,12/31/16,2016,INDL,C,D,STD,CMS,125896100,CMS ENERGY CORP,USD,279.206,1.98,551,A
3439,12/31/17,2017,INDL,C,D,STD,CMS,125896100,CMS ENERGY CORP,USD,281.647,1.64,460,A
3505,12/31/13,2013,INDL,C,D,STD,TAP,60871R209,MOLSON COORS BREWING CO,USD,184.2,3.07,567.3,A
3505,12/31/14,2014,INDL,C,D,STD,TAP,60871R209,MOLSON COORS BREWING CO,USD,185.5,2.76,514,A
3505,12/31/15,2015,INDL,C,D,STD,TAP,60871R209,MOLSON COORS BREWING CO,USD,184.5,1.91,359.5,A
3505,12/31/16,2016,INDL,C,D,STD,TAP,60871R209,MOLSON COORS BREWING CO,USD,214.9,9.27,1975.9,A
3505,12/31/17,2017,INDL,C,D,STD,TAP,60871R209,MOLSON COORS BREWING CO,USD,215.4,6.52,1414.2,A
3532,12/31/13,2013,INDL,C,D,STD,GLW,219350105,CORNING INC,USD,1399,1.34,1961,A
3532,12/31/14,2014,INDL,C,D,STD,GLW,219350105,CORNING INC,USD,1274,1.73,2472,A
3532,12/31/15,2015,INDL,C,D,STD,GLW,219350105,CORNING INC,USD,1130,1,1339,A
3532,12/31/16,2016,INDL,C,D,STD,GLW,219350105,CORNING INC,USD,926,3.23,3695,A
3532,12/31/17,2017,INDL,C,D,STD,GLW,219350105,CORNING INC,USD,858,-0.66,-497,A
3650,12/31/13,2013,INDL,C,D,STD,CMI,231021106,CUMMINS INC,USD,185.4,7.91,1483,A
3650,12/31/14,2014,INDL,C,D,STD,CMI,231021106,CUMMINS INC,USD,181.1,9.02,1651,A
3650,12/31/15,2015,INDL,C,D,STD,CMI,231021106,CUMMINS INC,USD,174.3,7.84,1399,A
3650,12/31/16,2016,INDL,C,D,STD,CMI,231021106,CUMMINS INC,USD,167.5,8.23,1394,A
3650,12/31/17,2017,INDL,C,D,STD,CMI,231021106,CUMMINS INC,USD,165.2,5.97,999,A
3735,12/31/13,2013,INDL,C,D,STD,DHR,235851102,DANAHER CORP,USD,698.1,3.8,2695,A
3735,12/31/14,2014,INDL,C,D,STD,DHR,235851102,DANAHER CORP,USD,704.3,3.63,2598.4,A
3735,12/31/15,2015,INDL,C,D,STD,DHR,235851102,DANAHER CORP,USD,686.8,3.67,3357.4,A
3735,12/31/16,2016,INDL,C,D,STD,DHR,235851102,DANAHER CORP,USD,692.2,3.08,2553.7,A
3735,12/31/17,2017,INDL,C,D,STD,DHR,235851102,DANAHER CORP,USD,696.6,3.5,2492.1,A
3813,1/31/14,2013,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,632.931,3.07,1971,A
3813,1/31/15,2014,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,640.214,3.83,-1636,A
3813,1/31/16,2015,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,602.227,5.25,3363,A
3813,1/31/17,2016,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,556.156,4.58,2737,A
3835,10/31/13,2013,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,373.803,9.09,3537.3,A
3835,10/31/14,2014,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,345.504,8.63,3161.7,A
3835,10/31/15,2015,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,316.687,5.77,1940,A
3835,10/31/16,2016,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,314.768,4.81,1523.9,A
3835,10/31/17,2017,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,321.841,6.68,2159.1,A
3851,12/31/13,2013,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,851.443,12.29,10540,A
3851,12/31/14,2014,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,825.258,0.78,659,A
3851,12/31/15,2015,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,778.784,5.63,4526,A
3851,12/31/16,2016,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,730.738,5.79,4373,A
3851,12/31/17,2017,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,712.973,4.95,3577,A
3897,12/31/13,2013,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,177.087,3.76,661,A
3897,12/31/14,2014,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,176.991,5.1,905,A
3897,12/31/15,2015,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,179.47,4.05,727,A
3897,12/31/16,2016,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,179.433,4.83,868,A
3897,12/31/17,2017,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,179.387,6.32,1134,A
3980,9/30/13,2013,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,1800,3.38,6136,A
3980,9/30/14,2014,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,1700,4.26,7501,A
3980,9/30/15,2015,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,1700,4.9,8382,A
3980,9/30/16,2016,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,1600,5.73,9391,A
3980,9/30/17,2017,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,1500,5.69,8980,A
4016,1/31/14,2013,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,317.058,3.17,1025.116,A
4016,1/31/15,2014,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,303.447,3.49,1065.345,A
4016,1/31/16,2015,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,286.694,3.95,1165.08,A
4016,1/31/17,2016,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,275.212,4.43,1251.133,A
4029,12/31/13,2013,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,581,3.09,1697,A
4029,12/31/14,2014,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,585,2.24,1310,A
4029,12/31/15,2015,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,596,3.2,1899,A
4029,12/31/16,2016,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,628,3.44,2123,A
4058,12/31/13,2013,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,169.907,5.57,1003.129,A
4058,12/31/14,2014,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,163.012,4.61,775.235,A
4058,12/31/15,2015,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,155.004,3.74,869.829,A
4058,12/31/16,2016,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,155.428,3.25,508.892,A
4058,12/31/17,2017,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,154.823,5.15,811.665,A
4066,12/31/13,2013,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,257.6,3.71,991.1,A
4066,12/31/14,2014,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,246.7,4.24,1104,A
4066,12/31/15,2015,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,239.7,4.41,1093.9,A
4066,12/31/16,2016,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,234.7,4.78,1148.6,A
4066,12/31/17,2017,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,230.1,4.65,1088.4,A
4087,12/31/13,2013,INDL,C,D,STD,DD,263534109,DU PONT (E I) DE NEMOURS,USD,926.986,3.04,4848,I
4087,12/31/14,2014,INDL,C,D,STD,DD,263534109,DU PONT (E I) DE NEMOURS,USD,904.979,3.9,3625,I
4087,12/31/15,2015,INDL,C,D,STD,DD,263534109,DU PONT (E I) DE NEMOURS,USD,871.347,2.09,1953,I
4087,12/31/16,2016,INDL,C,D,STD,DD,263534109,DU PONT (E I) DE NEMOURS,USD,863.003,2.85,2513,I
4093,12/31/13,2013,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,706,3.74,2665,A
4093,12/31/14,2014,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,707,3.46,1883,A
4093,12/31/15,2015,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,688,4.02,2816,A
4093,12/31/16,2016,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,700,3.71,2152,A
4093,12/31/17,2017,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,700,4.37,3059,A
4094,12/31/13,2013,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,37.8,6.54,258.5,A
4094,12/31/14,2014,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,35.9,7.99,294.4,A
4094,12/31/15,2015,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,36.1,5.61,168.8,A
4094,12/31/16,2016,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,36.8,2.76,97.4,A
4108,12/31/13,2013,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,137.163,3.41,485.53,A
4108,12/31/14,2014,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,134.349,3.76,518.824,A
4108,12/31/15,2015,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,129.09,2,267.669,A
4108,12/31/16,2016,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,129.813,1.01,132.455,A
4108,12/31/17,2017,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,130.322,0.02,2.652,A
4145,12/31/13,2013,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,112.626,1.48,167.212,A
4145,12/31/14,2014,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,112.481,1.42,157.778,A
4145,12/31/15,2015,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,112.034,1.88,212.425,A
4145,12/31/16,2016,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,109.617,1.96,234.299,A
4145,12/31/17,2017,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,110.207,1.42,292.633,A
4199,12/31/13,2013,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,475.1,3.9,1861,A
4199,12/31/14,2014,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,467.9,3.76,1793,A
4199,12/31/15,2015,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,458.8,4.23,1979,A
4199,12/31/16,2016,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,449.4,4.21,1922,A
4199,12/31/17,2017,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,440.6,6.68,2985,A
4213,12/31/13,2013,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,301.135,3.16,967.8,A
4213,12/31/14,2014,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,299.853,3.93,1202.8,A
4213,12/31/15,2015,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,295.968,3.32,1002.1,A
4213,12/31/16,2016,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,291.825,4.14,1229.6,A
4213,12/31/17,2017,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,288.914,5.13,1508.4,A
4321,9/30/13,2013,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,706.66,2.76,2004,A
4321,9/30/14,2014,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,696.605,3.03,2147,A
4321,9/30/15,2015,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,654.609,3.99,2710,A
4321,9/30/16,2016,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,642.796,2.45,1635,A
4321,9/30/17,2017,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,641.692,2.54,1518,A
4423,12/31/13,2013,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,121.9,2.69,351.8,A
4423,12/31/14,2014,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,119.4,2.97,367.4,A
4423,12/31/15,2015,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,118.7,3.55,429.1,A
4423,12/31/16,2016,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,119.9,4.04,488.8,A
4430,12/31/13,2013,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,150.884,1.97,390.572,A
4430,12/31/14,2014,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,151.596,2.53,386.965,A
4430,12/31/15,2015,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,152.554,0.56,85.171,A
4430,12/31/16,2016,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,172.827,-2.71,-452.983,A
4430,12/31/17,2017,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,264.32,8.04,1508.529,A
4494,12/31/13,2013,INDL,C,D,STD,EXPD,302130109,EXPEDITORS INTL WASH INC,USD,202.553,1.68,348.526,A
4494,12/31/14,2014,INDL,C,D,STD,EXPD,302130109,EXPEDITORS INTL WASH INC,USD,191.656,1.92,376.888,A
4494,12/31/15,2015,INDL,C,D,STD,EXPD,302130109,EXPEDITORS INTL WASH INC,USD,182.067,2.4,457.223,A
4494,12/31/16,2016,INDL,C,D,STD,EXPD,302130109,EXPEDITORS INTL WASH INC,USD,179.857,2.36,430.807,A
4494,12/31/17,2017,INDL,C,D,STD,EXPD,302130109,EXPEDITORS INTL WASH INC,USD,176.374,2.69,489.345,A
4503,12/31/13,2013,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,4335,7.37,32580,A
4503,12/31/14,2014,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,4201,7.6,32520,A
4503,12/31/15,2015,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,4156,3.85,16150,A
4503,12/31/16,2016,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,4148,1.88,7840,A
4510,12/31/13,2013,INDL,C,D,STD,FMC,302491303,FMC CORP,USD,132.886,3.33,293.9,A
4510,12/31/14,2014,INDL,C,D,STD,FMC,302491303,FMC CORP,USD,133.318,2.96,307.5,A
4510,12/31/15,2015,INDL,C,D,STD,FMC,302491303,FMC CORP,USD,133.656,-1.4,489,A
4510,12/31/16,2016,INDL,C,D,STD,FMC,302491303,FMC CORP,USD,133.69,1.81,209.1,A
4510,12/31/17,2017,INDL,C,D,STD,FMC,302491303,FMC CORP,USD,134.262,-0.64,535.8,A
4517,12/31/13,2013,INDL,C,D,STD,NEE,65339F101,NEXTERA ENERGY INC,USD,435,4.03,1908,A
4517,12/31/14,2014,INDL,C,D,STD,NEE,65339F101,NEXTERA ENERGY INC,USD,443,5.6,2465,A
4517,12/31/15,2015,INDL,C,D,STD,NEE,65339F101,NEXTERA ENERGY INC,USD,461,6.06,2752,A
4517,12/31/16,2016,INDL,C,D,STD,NEE,65339F101,NEXTERA ENERGY INC,USD,468,6.25,2912,A
4517,12/31/17,2017,INDL,C,D,STD,NEE,65339F101,NEXTERA ENERGY INC,USD,471,11.38,5378,A
4598,5/31/14,2013,INDL,C,D,STD,FDX,31428X106,FEDEX CORP,USD,287.363,6.75,2097,A
4598,5/31/15,2014,INDL,C,D,STD,FDX,31428X106,FEDEX CORP,USD,282.887,3.65,1050,A
4598,5/31/16,2015,INDL,C,D,STD,FDX,31428X106,FEDEX CORP,USD,266.637,6.51,1820,A
4598,5/31/17,2016,INDL,C,D,STD,FDX,31428X106,FEDEX CORP,USD,267.153,11.07,2997,A
4611,1/31/14,2013,INDL,C,D,STD,M,55616P104,MACY'S INC,USD,364.935,3.86,1486,A
4611,1/31/15,2014,INDL,C,D,STD,M,55616P104,MACY'S INC,USD,340.574,4.22,1526,A
4611,1/31/16,2015,INDL,C,D,STD,M,55616P104,MACY'S INC,USD,310.256,3.22,1072,A
4611,1/31/17,2016,INDL,C,D,STD,M,55616P104,MACY'S INC,USD,304.063,1.99,619,A
4640,12/31/13,2013,FS,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,,,,A
4640,12/31/13,2013,INDL,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,855.306,2.02,1836,A
4640,12/31/14,2014,FS,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,,,,A
4640,12/31/14,2014,INDL,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,824.047,1.66,1481,A
4640,12/31/15,2015,FS,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,,,,A
4640,12/31/15,2015,INDL,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,785.08,2.01,1712,A
4640,12/31/16,2016,FS,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,,,,A
4640,12/31/16,2016,INDL,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,750.479,1.93,1564,A
4640,12/31/17,2017,FS,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,,,,A
4640,12/31/17,2017,INDL,C,D,STD,FITB,316773100,FIFTH THIRD BANCORP,USD,693.805,2.83,2194,A
4674,12/31/13,2013,FS,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,,,,A
4674,12/31/13,2013,INDL,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,1377.721,0.78,1122,A
4674,12/31/14,2014,FS,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,,,,A
4674,12/31/14,2014,INDL,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,1353.942,0.79,1155,A
4674,12/31/15,2015,FS,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,,,,A
4674,12/31/15,2015,INDL,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,1297.331,0.76,1062,A
4674,12/31/16,2016,FS,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,,,,A
4674,12/31/16,2016,INDL,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,1214.581,0.87,1163,A
4674,12/31/17,2017,FS,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,,,,A
4674,12/31/17,2017,INDL,C,D,STD,RF,7591EP100,REGIONS FINANCIAL CORP,USD,1134,1,1263,A
4699,12/31/13,2013,FS,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,,,,A
4699,12/31/13,2013,INDL,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,130.516,8.2,1138.48,A
4699,12/31/14,2014,FS,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,,,,A
4699,12/31/14,2014,INDL,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,132.313,7.42,1066.246,A
4699,12/31/15,2015,FS,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,,,,A
4699,12/31/15,2015,INDL,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,159.564,7.18,1079.667,A
4699,12/31/16,2016,FS,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,,,,A
4699,12/31/16,2016,INDL,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,156.181,7.78,1315.114,A
4699,12/31/17,2017,FS,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,,,,A
4699,12/31/17,2017,INDL,C,D,STD,MTB,55261F104,M & T BANK CORP,USD,150.112,8.7,1408.306,A
4818,12/31/13,2013,INDL,C,D,STD,FLR,343412102,FLUOR CORP,USD,161.288,4.06,667.711,A
4818,12/31/14,2014,INDL,C,D,STD,FLR,343412102,FLUOR CORP,USD,148.634,4.48,510.909,A
4818,12/31/15,2015,INDL,C,D,STD,FLR,343412102,FLUOR CORP,USD,139.018,2.85,412.512,A
4818,12/31/16,2016,INDL,C,D,STD,FLR,343412102,FLUOR CORP,USD,139.258,2,281.401,A
4818,12/31/17,2017,INDL,C,D,STD,FLR,343412102,FLUOR CORP,USD,139.918,1.36,191.377,A
